transAmount,transCurrency,transDescription,transChannel,cardType,cardNetwork,cardExpDate,cardCompany,city,zipCode,latitude,longitude,deviceType,posPostalCodeType,country,state,posDetails.geoStreet1,posDetails.geoCity,posDetails.geoState,posDetails.geoCountry,posDetails.geoPostalCodeType,posDetails.lat,posDetails.lon,mobileDetails.deviceName,mobileDetails.deviceOS,mobileDetails.deviceNetwork,mobileDetails.appName,mobileDetails.userLat,mobileDetails.userLong,mobileDetails.deviceIP,webDetails.deviceMacAddr,webDetails.deviceIP,webDetails.browser,webDetails.deviceOS,webDetails.hostURL,paymentCard.cardType,paymentCard.cardExpDate,paymentCard.cardNetwork,paymentCard.cardCompany,paymentCard.cardCompanyCountry,paymentCard.cardLimit,paymentCard.cardBalance,customer.customerType,customer.customerAvgSpending,customer.customerRiskScore,customer.custGender,customer.custMaritalStatus,customer.custIncomeLevel,customer.custStreet1,customer.custStreet2,customer.custCity,customer.custState,customer.custCountry,customer.custPostalCode,customer.lat,customer.lon,storePOS.storeName,storePOS.storeRiskScore,storePOS.storeType,dollar_amount,fraud_flag
560,dollar,Voluptate voluptates,WEB,prepaid,visa,18-Apr,"Simonis, Simonis and Simonis",Chicago,60290,41.85003281,-87.65005493,ub,NoPOS,US,IL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3:ee:70:18:13:7a,73.2.52.46,ub,Linux,www.lucienne-leffler.co,prepaid,18-Apr,visa,"Simonis, Simonis and Simonis",US,391692.048,43910.97168,regular,6625.221666,0.12029319,Male,Married,Very High,Arne Expressway,787,Chicago,IL,US,60290,41.850033,-87.650055,NA,NA,NA,560,0
3324.08975,yen,Non consequuntur pos,POS,debit,visa,20-Nov,"Sporer, Sporer and Sporer",Ketchikan,99950,55.94247055,-133.1847839,POS,Supermarket,US,AK,Earnest Mountains,Ketchikan,AK,US,Supermarket,55.94247,-133.18478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,debit,20-Nov,visa,"Sporer, Sporer and Sporer",US,366028.9464,1595.341164,regular,6989.255606,0.14772139,Female,Married,High,Karine Via,36,Norton,VT,US,5907,44.98878,-71.78844,"Mann, Mann and Mann",0.045334846,Mara,29.20212846,0
54,rupee,Architecto voluptas ,POS,prepaid,visa,17-Nov,Mraz and Sons,BattleCreek,49037,42.32115173,-85.17971039,POS,Bank,US,MI,Ankunding Gateway,BattleCreek,MI,US,Bank,42.32115,-85.17971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,17-Nov,visa,Mraz and Sons,US,444468.6533,52862.13845,regular,7778.90066,0.491135588,Male,Other,Very High,Goyette Spur,695,WestFarmington,ME,US,4992,44.662777,-70.15583,"Kub, Kub and Kub",0.327108209,Hector,0.82998,0
3758.159633,pound,Inventore assumenda ,POS,credit,mastercard,18-Apr,Senger Inc,Lee,3861,43.12313843,-71.01145172,POS,Supermarket,US,NH,Holly Roads,Lee,NH,US,Supermarket,43.12314,-71.01145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,credit,18-Apr,mastercard,Senger Inc,US,349871.0794,13223.25533,partner,4650.529779,0.462563832,Male,Unmarried,High,Dickens Club,39,Warroad,MN,US,56763,48.911144,-95.35384,Schulist-Schulist,0.131570044,Melyssa,4945.738077,0
3787.24515,pound,Voluptas suscipit na,MOBILE,credit,visa,18-Dec,Ledner LLC,WestChester,19388,39.96066284,-75.60549164,ios,NoPOS,US,PA,NA,NA,NA,NA,NA,NA,NA,Mason,ios,aircel,Home Ing,-6.6370363,-5.5861289,40.118.240.200,NA,NA,NA,NA,NA,credit,18-Dec,visa,Ledner LLC,US,903411.9601,81701.38843,regular,4158.98562,0.131449554,Female,Other,Low,Boyer Wall,170,WestChester,PA,US,19388,39.960663,-75.60549,NA,NA,NA,4984.014617,0
1848.405164,pound,Non eveniet enim at ,POS,credit,mastercard,20-Dec,Schimmel and Sons,WestChester,19388,39.96066284,-75.60549164,POS,Other,US,PA,Grady Curve,WestChester,PA,US,Other,39.960663,-75.60549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,credit,20-Dec,mastercard,Schimmel and Sons,US,774293.2894,18335.35603,regular,4286.227494,0.139682011,Male,Married,Very High,Anastacio Keys,172,RoundRock,TX,US,78665,30.508255,-97.678894,"Kirlin, Kirlin and Kirlin",0.104701224,Otha,2432.501196,0
2139.181299,rupee,Optio harum libero q,WEB,debit,mastercard,19-Feb,Leuschke and Sons,Woodside,19980,39.07138824,-75.56861115,ie,NoPOS,US,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6f:27:e7:53:c1:28,8.8.8.8,ie,Windows,www.jaycee-balistreri.io,debit,19-Feb,mastercard,Leuschke and Sons,US,926475.6954,71232.93041,business,4171.143009,0.309726754,Male,Other,Very High,Chesley Overpass,725,Woodside,DE,US,19980,39.07139,-75.56861,NA,NA,NA,32.87921656,0
1349.44399,pound,Maiores consectetur ,WEB,debit,visa,21-Sep,Hintz Inc,Reno,89508,39.52963257,-119.8138046,ie,NoPOS,US,NV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e8:91:02:3a:5c:1e,157.240.0.36,ie,Linux,www.gerard-okuneva.biz,debit,21-Sep,visa,Hintz Inc,US,774882.0898,94657.55574,regular,5104.596601,0.07649499,Male,Other,High,Macy Divide,579,Reno,NV,US,89508,39.529633,-119.813805,NA,NA,NA,1775.86829,0
321,rupee,Culpa dignissimos ra,POS,prepaid,americanexpress,21-Oct,Kub-Kub,Warroad,56763,48.91114426,-95.35384369,POS,Supermarket,US,MN,Price Square,Warroad,MN,US,Supermarket,48.911144,-95.35384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,21-Oct,americanexpress,Kub-Kub,US,550433.122,22763.65497,regular,3346.835525,0.434971812,Female,Unmarried,Low,Bernhard Island,48,Woodside,DE,US,19980,39.07139,-75.56861,"Mann, Mann and Mann",0.045334846,Mara,4.93377,0
364,dollar,Ad eum autem id expe,MOBILE,prepaid,mastercard,18-May,Koch LLC,Marana,85658,32.43673706,-111.2253799,windows,NoPOS,US,AZ,NA,NA,NA,NA,NA,NA,NA,Vince,windows,idea,Rank,18.370866,-152.80704,64.145.76.239,NA,NA,NA,NA,NA,prepaid,18-May,mastercard,Koch LLC,US,383228.6955,7377.370121,priority,3886.811431,0.513302575,Male,Married,Very High,Helena Drives,246,Marana,AZ,US,85658,32.436737,-111.22538,NA,NA,NA,364,1
1843.291817,dollar,Incidunt sint distin,POS,credit,mastercard,20-May,Kautzer-Kautzer,Westfall,97920,43.99224472,-117.6876755,POS,Bank,US,OR,Sauer Branch,Westfall,OR,US,Bank,43.992245,-117.687675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,credit,20-May,mastercard,Kautzer-Kautzer,US,715133.6677,73262.89961,partner,3697.713773,0.155335388,Male,Other,Very High,Yasmine Stravenue,893,Woodside,DE,US,19980,39.07139,-75.56861,Gusikowski-Gusikowski,0.210676476,Charles,1843.291817,0
524,rupee,Fugit quis eius mole,POS,prepaid,mastercard,20-Aug,Koch LLC,Stamford,6928,41.03889847,-73.55930328,POS,Bank,US,CT,Conn Shoal,Stamford,CT,US,Bank,41.0389,-73.5593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,20-Aug,mastercard,Koch LLC,US,210930.2135,12120.09664,partner,6750.496749,0.495045771,Female,Married,High,Hagenes Mountains,289,Stamford,CT,US,6928,41.0389,-73.5593,"Wilderman, Wilderman and Wilderman",0.085041245,Jerrell,8.05388,0
1294.161253,pound,Laudantium vitae eni,POS,credit,americanexpress,22-Jul,Gusikowski-Gusikowski,Woodland,39776,33.80661011,-89.02555847,POS,Supermarket,US,MS,Tess Burgs,Woodland,MS,US,Supermarket,33.80661,-89.02556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,credit,22-Jul,americanexpress,Gusikowski-Gusikowski,US,568340.5678,64080.41849,priority,5360.514332,0.063049974,Male,Other,High,Robel Villages,227,SaintGeorge,UT,US,84791,37.0892,-113.5564,Lubowitz-Lubowitz,0.340004582,Edna,1703.116209,0
252,rupee,Ut eum corrupti dese,MOBILE,prepaid,mastercard,19-Apr,Crist Inc,Davenport,52809,41.52099991,-90.58650208,ubuntu,NoPOS,US,IA,NA,NA,NA,NA,NA,NA,NA,Gladys,ubuntu,jio,Fix San,34.257373,39.1883,8.8.8.8,NA,NA,NA,NA,NA,prepaid,19-Apr,mastercard,Crist Inc,US,721992.1898,18922.9866,regular,3708.132921,0.477780992,Female,Other,Very High,Bailey Tunnel,607,Davenport,IA,US,52809,41.521,-90.5865,NA,NA,NA,3.87324,0
2667.092718,rupee,Sint ab rerum sed te,WEB,debit,mastercard,20-Dec,Jenkins-Jenkins,Alta,83414,43.75388718,-111.0361099,chrome,NoPOS,US,WY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c4:8f:bc:c0:aa:67,104.24.104.181,chrome,Linux,www.freddie-waters.info,debit,20-Dec,mastercard,Jenkins-Jenkins,US,819058.4139,71670.24459,partner,7320.64121,0.209261037,Male,Unmarried,Low,Kenny Roads,87,Alta,WY,US,83414,43.753887,-111.03611,NA,NA,NA,40.99321508,0
582,dollar,Eveniet unde et ulla,WEB,prepaid,mastercard,19-Oct,Lind and Sons,Winslow,72959,35.83120728,-94.11865997,chrome,NoPOS,US,AR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d9:c3:3a:6b:b4:90,157.240.0.36,chrome,Other,www.kaleigh-corkery.net,prepaid,19-Oct,mastercard,Lind and Sons,US,292145.4688,68651.9804,business,6991.499566,0.274236468,Male,Other,Very High,Dietrich Spur,429,Winslow,AR,US,72959,35.831207,-94.11866,NA,NA,NA,582,0
512,dollar,Ex ipsum quam volupt,WEB,prepaid,visa,18-Jun,Rutherford Group,WestChester,19388,39.96066284,-75.60549164,opera,NoPOS,GM,PA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cf:d9:3b:ed:9a:30,47.52.0.242,opera,Solaris,www.gunnar-yost.biz,prepaid,18-Jun,visa,Rutherford Group,GM,860402.2154,48448.08269,regular,5611.294285,0.110303014,Male,Other,Very High,Sandrine Squares,437,WestChester,PA,GM,19388,39.960663,-75.60549,NA,NA,NA,512,1
2780.01819,pound,Fuga sit corporis si,WEB,debit,mastercard,21-Oct,Blanda LLC,ColoradoSprings,80902,38.83388138,-104.8213654,ub,NoPOS,US,CO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a8:2a:b7:5c:37:78,47.52.0.242,ub,Windows,www.litzy-bartoletti.co,debit,21-Oct,mastercard,Blanda LLC,US,944068.7014,81864.59341,business,3417.869898,0.42795358,Female,Married,High,Daniel Loaf,501,ColoradoSprings,CO,US,80902,38.83388,-104.821365,NA,NA,NA,3658.503938,0
476,pound,Placeat sint quasi r,MOBILE,prepaid,mastercard,22-Feb,Langosh-Langosh,Georgetown,21930,39.39972305,-75.8741684,android,NoPOS,US,MD,NA,NA,NA,NA,NA,NA,NA,Salvador,android,jio,Otcom,81.444085,-89.443108,157.240.0.36,NA,NA,NA,NA,NA,prepaid,22-Feb,mastercard,Langosh-Langosh,US,350384.8965,30330.06999,priority,7441.125734,0.439666522,Female,Married,Low,Erdman Walk,177,Georgetown,MD,US,21930,39.399723,-75.87417,NA,NA,NA,626.416,0
477,rupee,Unde minima soluta e,POS,prepaid,visa,18-Jun,Rutherford Group,NewYork,10075,40.71426773,-74.00597382,POS,Other,US,NY,Schmeler Island,NewYork,NY,US,Other,40.714268,-74.005974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,18-Jun,visa,Rutherford Group,GM,860402.2154,48448.08269,regular,5611.294285,0.110303014,Male,Other,Very High,Sandrine Squares,437,WestChester,PA,GM,19388,39.960663,-75.60549,Marquardt LLC,0.020939866,Liana,7.33149,1
2031.079318,dollar,Ducimus architecto v,WEB,debit,visa,20-Nov,"Sporer, Sporer and Sporer",Norton,5907,44.98878098,-71.78843689,ie,NoPOS,US,VT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59:0a:46:3d:59:d2,104.24.104.181,ie,Solaris,www.rashad-koch.biz,debit,20-Nov,visa,"Sporer, Sporer and Sporer",US,366028.9464,1595.341164,regular,6989.255606,0.14772139,Female,Married,High,Karine Via,36,Norton,VT,US,5907,44.98878,-71.78844,NA,NA,NA,2031.079318,0
437,pound,Saepe autem id archi,WEB,prepaid,americanexpress,19-Feb,"Orn, Orn and Orn",NewYork,10075,40.71426773,-74.00597382,chrome,NoPOS,US,NY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ac:a9:f1:cb:09:7b,8.8.8.8,chrome,Other,www.zane-dare.biz,prepaid,19-Feb,americanexpress,"Orn, Orn and Orn",US,613053.2776,38171.62448,business,4822.364555,0.353898793,Female,Other,Very High,Buford Plains,580,NewYork,NY,US,10075,40.714268,-74.005974,NA,NA,NA,575.092,0
3739.422783,dollar,Quisquam et tempora ,POS,prepaid,visa,18-Jun,Rutherford Group,Washington,56972,38.85879898,-76.98680115,POS,Bank,US,DC,Bechtelar Stream,Washington,DC,US,Bank,38.8588,-76.9868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,credit,19-Jan,mastercard,"Davis, Davis and Davis",US,245588.7732,86492.77589,business,5056.343151,0.065977291,Male,Other,Very High,Marlene Lake,159,Whitefish,MT,US,59937,48.404,-114.35086,Rath-Rath,0.160883252,Abby,3739.422783,1
448,rupee,Molestiae iure liber,POS,prepaid,mastercard,22-Feb,Langosh-Langosh,Andover,5544,42.64640045,-71.16570282,POS,Supermarket,US,MA,Chaim Camp,Andover,MA,US,Supermarket,42.6464,-71.1657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,22-Feb,mastercard,Langosh-Langosh,US,350384.8965,30330.06999,priority,7441.125734,0.439666522,Female,Married,Low,Erdman Walk,177,Georgetown,MD,US,21930,39.399723,-75.87417,Kris LLC,0.113485066,Alysha,6.88576,0
1675.386914,yen,Quis odio perferendi,POS,debit,mastercard,17-Nov,"Champlin, Champlin and Champlin",Iola,54990,44.50805664,-89.1305542,POS,Supermarket,US,WI,Aniyah Rapids,Iola,WI,US,Supermarket,44.508057,-89.130554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,debit,17-Nov,mastercard,"Champlin, Champlin and Champlin",US,964402.3194,28605.4842,regular,4455.359,0.511771774,Female,Married,High,Hansen Island,875,WestFarmington,ME,US,4992,44.662777,-70.15583,Schulist-Schulist,0.131570044,Melyssa,14.71827404,1
2712.991602,yen,Eveniet qui consequa,WEB,debit,visa,19-Jan,Pfannerstill and Sons,Lee,3861,43.12313843,-71.01145172,chrome,NoPOS,US,NH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66:82:92:4c:68:47,104.24.104.181,chrome,Linux,www.theo-conn.info,debit,19-Jan,visa,Pfannerstill and Sons,US,211034.5518,86480.09148,regular,6074.166841,0.045057017,Female,Unmarried,Low,Parisian Terrace,966,Lee,NH,US,3861,43.12314,-71.01145,NA,NA,NA,23.83363122,0
2664.480067,pound,Quos rem quibusdam m,POS,debit,americanexpress,19-Jun,Daugherty Inc,BattleCreek,49037,42.32115173,-85.17971039,POS,Other,US,MI,Felicita Lane,BattleCreek,MI,US,Other,42.32115,-85.17971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,debit,19-Jun,americanexpress,Daugherty Inc,US,235348.372,7422.929002,partner,7397.405587,0.327467592,Male,Other,Very High,Metz Spurs,305,Spotsylvania,VA,US,22551,38.200966,-77.58916,"Nienow, Nienow and Nienow",0.532930667,Alec,3506.455768,0
549,rupee,Quod rerum rerum ea.,MOBILE,prepaid,mastercard,18-Jul,Blick and Sons,Providence,2940,41.82379913,-71.41329956,android,NoPOS,US,RI,NA,NA,NA,NA,NA,NA,NA,Arlie,android,airtel,It,67.474833,161.4535,104.24.104.181,NA,NA,NA,NA,NA,prepaid,18-Jul,mastercard,Blick and Sons,US,863871.5753,73296.33842,business,3023.904797,0.016463309,Male,Other,Low,Senger Unions,82,Providence,RI,US,2940,41.8238,-71.4133,NA,NA,NA,8.43813,0
3173.525819,pound,Optio voluptatum des,WEB,credit,mastercard,18-Apr,Senger Inc,Warroad,56763,48.91114426,-95.35384369,chrome,NoPOS,US,MN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,eb:74:7f:f1:30:fa,96.43.110.81,chrome,Linux,www.kellie-kuvalis.biz,credit,18-Apr,mastercard,Senger Inc,US,349871.0794,13223.25533,partner,4650.529779,0.462563832,Male,Unmarried,High,Dickens Club,39,Warroad,MN,US,56763,48.911144,-95.35384,NA,NA,NA,4176.359978,0
294,pound,Molestiae at incidun,POS,prepaid,americanexpress,20-Jul,"Marquardt, Marquardt and Marquardt",WhiteMills,42788,37.54376602,-86.03952026,POS,Bank,US,KY,Arely Rest,WhiteMills,KY,US,Bank,37.543766,-86.03952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,20-Jul,americanexpress,"Marquardt, Marquardt and Marquardt",US,462974.0417,38427.2568,priority,7666.209726,0.238841496,Female,Other,Low,Halvorson Green,126,Whitefish,MT,US,59937,48.404,-114.35086,Nikolaus-Nikolaus,0.285433699,Saige,386.904,0
28,dollar,Omnis dolorem hic ut,WEB,prepaid,visa,18-May,Langosh-Langosh,Alta,83414,43.75388718,-111.0361099,safari,NoPOS,US,WY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65:4e:be:f1:d8:3e,104.24.104.181,safari,Other,www.kristina-streich.biz,prepaid,18-May,visa,Langosh-Langosh,US,603648.6382,30512.46433,priority,6425.02769,0.511596457,Female,Other,High,Lane Route,431,Alta,WY,US,83414,43.753887,-111.03611,NA,NA,NA,28,1
1730.368916,dollar,Vitae omnis deserunt,POS,debit,mastercard,21-Dec,"Schulist, Schulist and Schulist",RoundRock,78665,30.508255,-97.67889404,POS,Bank,US,TX,Lempi Orchard,RoundRock,TX,US,Bank,30.508255,-97.678894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,debit,21-Dec,mastercard,"Schulist, Schulist and Schulist",US,924819.3051,86786.17818,partner,7854.367137,0.043482711,Female,Married,Very High,Halvorson Neck,537,Rolla,KS,US,67954,37.108883,-101.644684,"Kub, Kub and Kub",0.327108209,Hector,1730.368916,0
1727.474513,pound,Cupiditate facere el,WEB,credit,americanexpress,22-Aug,Daniel and Sons,PostFalls,83877,47.71805573,-116.9505539,ub,NoPOS,US,ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41:18:f3:b1:4c:78,8.8.8.8,ub,Solaris,www.sofia-schultz.org,credit,22-Aug,americanexpress,Daniel and Sons,US,151800.7076,95162.11175,partner,6658.768659,0.05023257,Male,Married,Low,Juana Street,893,PostFalls,ID,US,83877,47.718056,-116.950554,NA,NA,NA,2273.35646,0
142,dollar,Voluptas aliquam ape,POS,prepaid,americanexpress,18-Jul,Legros LLC,Davenport,52809,41.52099991,-90.58650208,POS,Other,US,IA,Abshire Circle,Davenport,IA,US,Other,41.521,-90.5865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,18-Jul,americanexpress,Legros LLC,US,531371.963,38211.36296,business,4360.080868,0.386633385,Female,Married,High,Lynch Forest,774,BattleCreek,MI,US,49037,42.32115,-85.17971,Marquardt LLC,0.020939866,Liana,142,0
570,yen,Nihil vero at nemo m,WEB,prepaid,americanexpress,20-Feb,Mills and Sons,Carolina,988,18.40200043,-65.97820282,firefox,NoPOS,US,PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3c:b2:f6:ba:03:b1,96.43.110.81,firefox,Linux,www.maye-veum.co,prepaid,20-Feb,americanexpress,Mills and Sons,US,584119.8165,80573.26825,regular,6070.197159,0.244361242,Male,Married,Very High,Natalia Glens,760,Carolina,PR,US,988,18.402,-65.9782,NA,NA,NA,5.00745,0
3951.237174,pound,Voluptatem fugit con,MOBILE,prepaid,visa,18-Jun,Rutherford Group,York,36925,32.47276688,-88.26830292,windows,NoPOS,US,AL,NA,NA,NA,NA,NA,NA,NA,Malika,windows,idea,Kanlam,-26.517665,-149.36977,64.145.76.239,NA,NA,NA,NA,NA,credit,21-Dec,americanexpress,Bartoletti-Bartoletti,US,760239.2043,65503.26581,priority,3760.579106,0.08753777,Male,Other,High,Legros Shores,369,York,AL,US,36925,32.472767,-88.2683,NA,NA,NA,5199.828121,1
2902.025659,yen,Tenetur quo quidem v,POS,credit,americanexpress,21-Dec,Bartoletti-Bartoletti,ColoradoSprings,80902,38.83388138,-104.8213654,POS,Bank,US,CO,Shemar Garden,ColoradoSprings,CO,US,Bank,38.83388,-104.821365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,credit,21-Dec,americanexpress,Bartoletti-Bartoletti,US,760239.2043,65503.26581,priority,3760.579106,0.08753777,Male,Other,High,Legros Shores,369,York,AL,US,36925,32.472767,-88.2683,Mayert-Mayert,0.166582085,Lavada,25.49429542,0
317,pound,Voluptatem voluptate,POS,prepaid,visa,18-Jun,Rutherford Group,Reno,89508,39.52963257,-119.8138046,POS,Bank,US,NV,Hills Mountains,Reno,NV,US,Bank,39.529633,-119.813805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,18-Jun,visa,Rutherford Group,GM,860402.2154,48448.08269,regular,5611.294285,0.110303014,Male,Other,Very High,Sandrine Squares,437,WestChester,PA,GM,19388,39.960663,-75.60549,Jaskolski-Jaskolski,0.205092652,Eileen,417.172,1
1578.393834,dollar,Aut nobis aut eius d,WEB,debit,americanexpress,18-Apr,Lebsack Group,Trementina,88439,35.58494568,-104.6163406,ub,NoPOS,US,NM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b1:ac:89:55:b0:c5,64.145.76.239,ub,Solaris,www.bell-carter.com,debit,18-Apr,americanexpress,Lebsack Group,US,879743.156,35578.66062,regular,3434.357987,0.232912104,Male,Other,High,Blick Key,718,Trementina,NM,US,88439,35.584946,-104.61634,NA,NA,NA,1578.393834,0
3268.436895,dollar,Quis consectetur exp,POS,debit,visa,20-Nov,"Sporer, Sporer and Sporer",WakeIsland,96898,19.28305626,-166.5997162,POS,Other,US,HI,Corkery Knolls,WakeIsland,HI,US,Other,19.283056,-166.59972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,debit,20-Nov,visa,"Sporer, Sporer and Sporer",US,366028.9464,1595.341164,regular,6989.255606,0.14772139,Female,Married,High,Karine Via,36,Norton,VT,US,5907,44.98878,-71.78844,Hartmann-Hartmann,0.368581985,Elvera,3268.436895,0
2133.444645,pound,Quasi quam et sequi ,WEB,debit,visa,19-May,"Schmitt, Schmitt and Schmitt",York,36925,32.47276688,-88.26830292,chrome,NoPOS,US,AL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d6:ab:36:52:f5:71,8.8.8.8,chrome,Solaris,www.german-dooley.biz,debit,19-May,visa,"Schmitt, Schmitt and Schmitt",US,649736.7747,99475.91072,regular,7843.416431,0.535274441,Male,Unmarried,Very High,Daphney Glens,305,York,AL,US,36925,32.472767,-88.2683,NA,NA,NA,2807.613153,1
1956.746467,dollar,Reiciendis non tempo,MOBILE,credit,visa,18-Dec,Sporer Group,Atlanta,39901,33.8871994,-84.28970337,ubuntu,NoPOS,US,GA,NA,NA,NA,NA,NA,NA,NA,Jedediah,ubuntu,jio,Sonair,-14.359855,161.03605,157.240.0.36,NA,NA,NA,NA,NA,credit,18-Dec,visa,Sporer Group,US,910730.622,43714.66444,business,6656.482779,0.224465655,Male,Unmarried,Low,Jaskolski Divide,794,Atlanta,GA,US,39901,33.8872,-84.2897,NA,NA,NA,1956.746467,0
489,yen,Ullam dolorem atque ,MOBILE,prepaid,americanexpress,22-Feb,Boehm and Sons,Andover,5544,42.64640045,-71.16570282,ios,NoPOS,US,MA,NA,NA,NA,NA,NA,NA,NA,Stacy,ios,jio,Opela,-88.909453,-80.112538,8.8.8.8,NA,NA,NA,NA,NA,prepaid,22-Feb,americanexpress,Boehm and Sons,US,146417.7958,66918.20617,business,4504.932293,0.414102343,Male,Unmarried,High,Stracke Fields,163,Andover,MA,US,5544,42.6464,-71.1657,NA,NA,NA,4.295865,0
1626.615888,yen,Nihil possimus unde.,MOBILE,credit,visa,18-Dec,Ledner LLC,WestChester,19388,39.96066284,-75.60549164,android,NoPOS,US,PA,NA,NA,NA,NA,NA,NA,NA,Jaqueline,android,airtel,Flexidy,-8.7100538,-94.532075,96.43.110.81,NA,NA,NA,NA,NA,credit,18-Dec,visa,Ledner LLC,US,903411.9601,81701.38843,regular,4158.98562,0.131449554,Female,Other,Low,Boyer Wall,170,WestChester,PA,US,19388,39.960663,-75.60549,NA,NA,NA,14.28982057,0
455,dollar,Neque delectus et iu,POS,prepaid,mastercard,18-Jul,Blick and Sons,Ketchikan,99950,55.94247055,-133.1847839,POS,Supermarket,US,AK,Leda Walks,Ketchikan,AK,US,Supermarket,55.94247,-133.18478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prepaid,18-Jul,mastercard,Blick and Sons,US,863871.5753,73296.33842,business,3023.904797,0.016463309,Male,Other,Low,Senger Unions,82,Providence,RI,US,2940,41.8238,-71.4133,Marks-Marks,0.480538245,Korey,455,0
1016.63149,pound,Quisquam nihil nemo.,MOBILE,credit,mastercard,21-Mar,Denesik-Denesik,Rolla,67954,37.1088829,-101.6446838,firefox,NoPOS,US,KS,NA,NA,NA,NA,NA,NA,NA,Evan,firefox,airtel,Keylex,55.423505,-96.345786,8.8.8.8,NA,NA,NA,NA,NA,credit,21-Mar,mastercard,Denesik-Denesik,US,644384.1197,26403.80081,regular,7825.878153,0.548388133,Female,Married,Low,Mayer Forge,478,Rolla,KS,US,67954,37.108883,-101.644684,NA,NA,NA,1337.887041,1
491,yen,Rem ad sapiente. Mod,MOBILE,prepaid,mastercard,20-Feb,Hauck-Hauck,Lafayette,70500,30.22409058,-92.01984406,android,NoPOS,US,LA,NA,NA,NA,NA,NA,NA,NA,Cheyanne,android,idea,Bytecard,84.428694,7.4029775,73.2.52.46,NA,NA,NA,NA,NA,prepaid,20-Feb,mastercard,Hauck-Hauck,US,617564.6375,5363.429352,regular,3023.125656,0.102753367,Female,Married,Low,Von Point,662,Lafayette,LA,US,70500,30.22409,-92.019844,NA,NA,NA,4.313435,0
1211.628529,dollar,Deserunt aliquam eos,WEB,debit,americanexpress,18-Apr,Lebsack Group,Trementina,88439,35.58494568,-104.6163406,safari,NoPOS,US,NM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f5:db:ce:7b:2c:e5,157.240.0.36,safari,Linux,www.harmon-vonrueden.name,debit,18-Apr,americanexpress,Lebsack Group,US,879743.156,35578.66062,regular,3434.357987,0.232912104,Male,Other,High,Blick Key,718,Trementina,NM,US,88439,35.584946,-104.61634,NA,NA,NA,1211.628529,0
